customer_id,age,gender,region,plan,tenure_months,monthly_data_gb,call_minutes,sms_count,download_speed_mbps,latency_ms,dropped_calls_pct,monthly_bill_inr,support_calls,satisfaction_score,churn,monthly_data_gb_norm,call_minutes_norm,download_speed_mbps_norm,latency_ms_norm,monthly_bill_inr_norm
CUST10412,20,Male,West,Standard,4,13.95,464.8,38.0,45.67,63.9,5.02,727.85,0,2.6,No,0.2983666896710374,0.48122903819106355,0.4812448230978582,0.549438202247191,0.45109309033148026
CUST10413,41,Male,West,Basic,68,1.46,827.2,39.0,68.3,54.3,2.85,463.31,0,4.2,No,0.011042097998619736,0.8733095315373798,0.7490237841675541,0.44157303370786516,0.17464364837185975
CUST10414,54,Female,West,Premium,44,18.8,335.7,18.0,69.99,61.6,1.78,1045.06,3,5.0,No,0.4099378881987577,0.3415557719355188,0.7690214175837178,0.5235955056179775,0.7825837060569327
CUST10415,55,Male,West,Basic,27,8.53,506.0,53.0,35.75,43.4,4.15,438.42,2,2.6,No,0.17368299976995624,0.5258033106134372,0.36386226482073125,0.3191011235955056,0.14863311457593115
CUST10416,41,Male,West,Basic,36,13.47,622.3,14.0,47.36,60.9,3.49,426.07,0,2.6,No,0.28732459167241775,0.6516282592231959,0.501242456514022,0.5157303370786517,0.13572712452451619
CUST10417,37,Male,North,Basic,45,3.03,447.6,42.0,49.35,65.7,3.6,473.12,2,2.2,No,0.047158960202438455,0.4626203613545386,0.5247899656845344,0.5696629213483146,0.1848952890523764
CUST10418,61,Male,North,Standard,19,3.9,850.8,19.0,33.21,44.3,4.11,630.24,2,2.9,No,0.06717276282493673,0.8988423671967976,0.3338066501005798,0.3292134831460674,0.3490887430506208
CUST10419,27,Female,South,Basic,21,7.35,362.0,31.0,47.16,55.8,2.08,462.34,1,3.6,No,0.14653784219001606,0.3700097370983447,0.49887587267778954,0.4584269662921348,0.17362997951761902
CUST10420,21,Female,East,Premium,31,6.61,488.3,18.0,48.08,45.0,2.66,984.74,2,3.1,Yes,0.12951460777547735,0.5066536838688738,0.5097621583244586,0.33707865168539325,0.7195481335952849
CUST10421,26,Female,North,Standard,19,8.04,286.2,25.0,65.1,46.6,2.61,639.34,0,3.7,Yes,0.16241085806303193,0.2880017310397057,0.7111584427878357,0.3550561797752809,0.3585984199306108
CUST10422,59,Female,West,Basic,55,13.53,366.7,12.0,66.11,37.0,1.38,446.68,3,3.4,Yes,0.28870485392224515,0.37509466623390675,0.7231096911608094,0.24719101123595505,0.15726497512853743
CUST10423,42,Female,South,Basic,8,2.12,474.8,29.0,43.06,75.3,2.51,487.78,6,3.5,No,0.026224982746721876,0.49204803635183386,0.45036090403502543,0.6775280898876405,0.20021527400409647
CUST10424,19,Male,South,Basic,60,12.59,582.3,25.0,44.79,72.1,4.27,485.63,1,2.0,No,0.26708074534161486,0.6083522665801147,0.47083185421843565,0.6415730337078651,0.1979684822137692
CUST10425,26,Male,North,Standard,26,6.72,487.4,17.0,57.96,63.6,3.06,633.82,2,3.2,No,0.13204508856682767,0.5056799740344045,0.6266713998343391,0.5460674157303371,0.35282991263637514
CUST10426,19,Male,South,Premium,41,5.86,656.6,24.0,39.22,86.6,1.32,1000.95,0,2.3,Yes,0.11226132965263401,0.6887374229146381,0.40492249437936334,0.8044943820224718,0.7364878986749155
CUST10427,60,Male,North,Basic,12,2.57,412.9,27.0,56.83,52.0,1.09,406.38,6,3.8,No,0.03657694962042787,0.4250784377366656,0.613300201159626,0.4157303370786517,0.11515069180286755
CUST10428,41,Female,West,Premium,28,9.27,370.2,16.0,46.68,103.5,4.63,1194.59,0,1.6,No,0.190706234184495,0.37888131559017635,0.49319607147083183,0.9943820224719101,0.938845462525603
CUST10429,21,Male,East,Basic,55,1.39,916.7,22.0,33.46,51.4,2.7,423.02,1,3.1,No,0.00943179204048769,0.9701395650762741,0.3367648798958703,0.40898876404494383,0.1325398152405635
CUST10430,29,Male,East,Premium,20,10.19,501.0,12.0,33.65,59.1,2.09,989.21,3,3.5,Yes,0.21187025534851617,0.5203938115330521,0.33901313454029103,0.4955056179775281,0.7242193704802911
CUST10431,50,Male,South,Premium,10,2.53,300.5,127.0,69.71,48.6,2.5,1042.28,1,4.7,No,0.035656774787209564,0.3034728984096073,0.7657082002129925,0.3775280898876405,0.7796785520210676
CUST10432,48,Male,South,Standard,38,6.92,305.0,51.0,45.65,61.0,1.17,589.26,1,4.1,Yes,0.13664596273291924,0.3083414475819539,0.48100816471423496,0.5168539325842697,0.30626384650754507
CUST10433,60,Female,South,Standard,12,6.19,260.3,30.0,72.61,68.4,4.37,691.33,2,3.5,No,0.11985277202668507,0.25998052580331066,0.8000236658383623,0.6000000000000001,0.41292898047903703
CUST10434,19,Male,West,Premium,23,14.3,598.6,56.0,40.3,53.2,2.37,1144.49,1,4.1,No,0.30641821946169767,0.6259872335821703,0.4177020470950183,0.42921348314606744,0.8864899887137901
CUST10435,21,Male,West,Basic,33,5.95,364.4,6.0,52.37,83.4,4.3,428.31,0,2.6,Yes,0.1143317230273752,0.37260629665692957,0.5605253816116436,0.7685393258426967,0.13806796806420601
CUST10436,19,Female,North,Basic,41,4.26,452.9,4.0,83.89,58.8,2.86,329.23,0,3.8,No,0.07545433632390153,0.46835443037974683,0.9334989942018695,0.4921348314606741,0.03452744221042514
CUST10437,38,Male,West,Basic,47,4.81,418.6,19.0,32.14,59.3,4.37,406.08,3,2.9,No,0.08810674028065331,0.4312452666883047,0.32114542657673645,0.497752808988764,0.11483718597165908
CUST10438,55,Female,North,Standard,49,15.29,561.7,9.0,19.53,40.5,3.08,820.74,2,3.5,No,0.32919254658385083,0.5860651303689279,0.17193231570228376,0.28651685393258425,0.5481649458679931
CUST10439,52,Male,West,Standard,61,6.51,277.6,21.0,67.3,61.7,3.74,726.5,1,3.5,No,0.12721417069243152,0.2786973926214433,0.7371908649863921,0.5247191011235955,0.44968231409104215
CUST10440,28,Male,North,Standard,5,5.2,236.4,28.0,35.6,52.9,3.59,634.06,2,2.0,No,0.09707844490453187,0.23412312019906958,0.362087326943557,0.4258426966292135,0.35308071730134183
CUST10441,52,Male,South,Premium,27,5.73,470.4,47.0,47.69,45.3,3.49,945.69,1,2.8,No,0.10927076144467447,0.4872876771610949,0.5051473198438055,0.34044943820224716,0.678740124566317
CUST10442,52,Male,West,Basic,1,2.41,538.2,11.0,39.21,42.6,3.18,382.68,1,3.1,No,0.032896250287554635,0.5606404846911177,0.40480416518755175,0.3101123595505618,0.09038373113739918
CUST10443,27,Male,North,Standard,1,8.61,489.9,32.0,52.02,97.7,2.54,720.53,2,3.1,No,0.17552334943639286,0.508384723574597,0.5563838598982369,0.9292134831460674,0.44344354804999375
CUST10444,56,Female,South,Basic,16,2.13,284.3,25.0,33.74,50.8,4.91,485.38,0,2.4,No,0.02645502645502645,0.28594612138915937,0.34007809726659566,0.4022471910112359,0.19770722735442883
CUST10445,39,Male,South,Basic,44,10.9,551.9,31.0,45.3,55.25,1.8,522.28,1,4.6,Yes,0.2282033586381412,0.5754625121713729,0.47686664300082826,0.45224719101123595,0.23626844459306945
CUST10446,21,Male,North,Standard,65,7.27,296.1,17.0,54.75,43.8,2.8,717.7,2,4.3,No,0.14469749252357944,0.29871253921886837,0.5886877292628091,0.3235955056179775,0.4404861430422607
CUST10447,38,Male,East,Premium,56,31.55,336.1,65.0,32.88,54.2,2.82,1065.06,0,3.7,No,0.7032436162870944,0.3419885318619496,0.32990178677079635,0.44044943820224725,0.8034840948041634
CUST10448,58,Male,West,Standard,47,3.27,260.1,23.0,37.5,63.7,3.24,595.58,2,3.5,No,0.052680009201748326,0.2597641458400952,0.3845698733877647,0.547191011235955,0.31286836935167006
CUST10449,54,Male,West,Basic,57,6.25,664.2,85.0,42.79,63.9,2.33,465.83,1,2.6,No,0.12123303427651251,0.6969598615168237,0.44716601585611165,0.549438202247191,0.1772770973540108
CUST10450,31,Female,South,Standard,13,21.52,544.0,14.0,26.57,65.8,3.15,704.12,1,2.9,No,0.47250977685760287,0.5669155036243644,0.2552360667376642,0.5707865168539326,0.42629477908289104
CUST10451,57,Male,South,Basic,61,14.5,538.9,41.0,41.66,44.7,2.61,473.59,2,3.1,No,0.31101909362778923,0.5613978145623715,0.43379481718139856,0.33370786516853934,0.18538644818793631
CUST10452,38,Female,North,Premium,65,6.51,654.5,24.0,49.78,60.4,1.06,991.23,6,2.9,Yes,0.12721417069243152,0.6864654333008764,0.529878120932434,0.5101123595505618,0.7263303097437613
CUST10453,41,Female,North,Standard,7,7.73,936.3,20.0,42.01,41.0,2.81,632.81,2,3.3,Yes,0.15527950310559005,0.9913448014713837,0.4379363388948053,0.29213483146067415,0.3517744430046399
CUST10454,22,Male,North,Basic,34,6.69,122.3,38.0,43.93,45.1,1.59,382.81,1,4.6,No,0.13135495744191397,0.11067835118468031,0.46065554372263634,0.3382022471910113,0.09051958366425618
CUST10455,69,Female,West,Basic,60,8.03,297.1,20.0,47.7,40.3,0.89,442.0,1,4.5,No,0.16218081435472737,0.2997944390349454,0.5052656490356171,0.2842696629213483,0.15237428416168544
CUST10456,61,Male,West,Basic,35,4.25,319.1,4.0,38.16,36.0,2.95,452.2,1,4.5,No,0.07522429261559695,0.3235962349886401,0.39237960004733163,0.23595505617977527,0.16303348242277307
CUST10457,28,Female,West,Premium,61,6.31,276.9,3.0,58.37,72.0,3.34,1045.24,0,3.1,Yes,0.12261329652634,0.27794006275018934,0.6315228966986155,0.6404494382022472,0.7827718095556578
CUST10458,47,Male,South,Standard,68,2.37,236.0,60.0,69.54,66.0,3.38,696.61,4,4.6,No,0.031976075454336325,0.23369036027263876,0.7636966039521951,0.5730337078651685,0.4184466831083059
CUST10459,58,Male,South,Standard,35,7.3,376.1,58.0,41.03,70.6,3.42,696.85,2,2.8,No,0.1453876236484932,0.3852645245050309,0.4263400780972666,0.6247191011235954,0.4186974877732727
CUST10460,44,Male,South,Standard,5,6.51,211.0,92.0,55.28,55.6,0.67,661.72,1,4.2,No,0.12721417069243152,0.20664286487071298,0.594959176428825,0.45617977528089887,0.381985954938762
CUST10461,28,Female,South,Standard,25,5.77,490.3,24.0,44.41,67.4,1.3,624.72,2,2.8,No,0.11019093627789277,0.5088174835010278,0.46633534492959405,0.5887640449438203,0.34332023575638515
CUST10462,68,Female,South,Basic,16,2.34,439.3,10.0,53.48,26.8,4.97,384.94,2,3.8,Yes,0.03128594432942258,0.45364059288109926,0.5736599219027333,0.13258426966292136,0.09274547506583623
CUST10463,31,Male,North,Premium,35,12.71,516.6,18.0,71.49,68.8,1.65,1047.81,1,3.6,Yes,0.2698412698412698,0.5372714486638538,0.7867707963554608,0.6044943820224719,0.7854575095096769
CUST10464,35,Female,North,Basic,43,8.47,521.4,25.0,55.63,57.8,3.47,468.33,0,2.8,Yes,0.1723027375201288,0.5424645677810235,0.5991006981422317,0.48089887640449436,0.17988964594741463
CUST10465,37,Female,West,Standard,34,4.17,538.5,12.0,21.4,65.0,2.04,558.53,1,3.6,No,0.07338394294916033,0.5609650546359407,0.19405987457105664,0.5617977528089888,0.27415039919742507
CUST10466,64,Female,South,Standard,15,6.51,362.8,78.0,54.81,61.1,2.89,639.21,0,3.9,Yes,0.12721417069243152,0.3708752569512063,0.5893977044136789,0.5179775280898876,0.3584625674037538
CUST10467,44,Male,West,Standard,22,2.52,811.8,118.0,66.49,39.2,2.1,730.37,1,4.8,No,0.03542673107890499,0.8566482743697934,0.7276062004496509,0.2719101123595506,0.4537265393136313
CUST10468,55,Female,North,Premium,49,3.43,472.2,34.0,44.68,31.0,3.42,973.94,2,3.3,No,0.05636070853462157,0.4892350968300336,0.46953023310850783,0.1797752808988764,0.7082619236717804
CUST10469,64,Male,East,Basic,2,4.71,94.8,24.0,62.93,43.6,2.95,349.32,1,3.7,No,0.08580630319760753,0.08092610624256194,0.6854810081647142,0.32134831460674157,0.055521882707018355
CUST10470,66,Male,North,Standard,16,14.86,249.6,10.0,37.65,64.0,2.31,867.73,1,3.1,No,0.31930066712675403,0.2484041977712864,0.386344811264939,0.550561797752809,0.5972704092296117
CUST10471,62,Male,South,Standard,65,4.41,116.7,72.0,25.72,66.0,1.64,673.87,1,3.5,Yes,0.0789049919484702,0.10461971221464893,0.24517808543367645,0.5730337078651685,0.3946829411027046
CUST10472,65,Female,North,Standard,8,10.14,433.1,26.0,50.12,33.1,3.09,730.98,1,4.5,Yes,0.2107200368069933,0.44693281402142165,0.533901313454029,0.20337078651685395,0.45436400117042186
CUST10473,67,Female,North,Basic,30,4.71,408.1,20.0,21.65,39.3,1.47,449.23,1,3.8,No,0.08580630319760753,0.4198853186194959,0.19701810436634715,0.2730337078651685,0.15992977469380934
CUST10474,69,Female,South,Basic,15,7.86,345.7,34.0,44.4,43.4,3.27,425.94,2,4.4,No,0.15827007131354956,0.3523747700962891,0.46621701573778246,0.3191011235955056,0.1355912719976592
CUST10475,51,Female,South,Basic,8,6.51,792.0,16.0,67.3,49.3,5.69,395.58,0,3.2,No,0.12721417069243152,0.8352266580114682,0.7371908649863921,0.38539325842696626,0.10386448187936295
CUST10476,24,Male,East,Basic,31,11.79,528.8,27.0,19.35,33.2,4.29,586.43,1,2.5,No,0.2486772486772486,0.5504706264199934,0.1698023902496746,0.20449438202247194,0.3033064414998119
CUST10477,23,Male,South,Standard,38,4.72,560.7,9.0,28.81,32.2,3.59,732.5,3,3.5,No,0.08603634690591211,0.5849832305528508,0.281741805703467,0.19325842696629217,0.45595243071521135
CUST10478,59,Female,South,Standard,13,2.41,262.4,53.0,32.52,41.9,2.71,708.67,2,4.2,Yes,0.032896250287554635,0.26225251541707234,0.32564193586557805,0.3022471910112359,0.43104961752288595
CUST10479,34,Female,South,Standard,6,2.72,250.2,23.0,47.05,56.4,0.67,697.02,1,5.0,No,0.04002760524499655,0.2490533376609326,0.4975742515678617,0.4651685393258427,0.4188751410776241
CUST10480,59,Male,North,Standard,10,4.73,436.6,55.0,42.51,36.1,1.35,622.2,2,4.7,Yes,0.0862663906142167,0.45071946337769125,0.4438527984853863,0.23707865168539327,0.3406867867742341
CUST10481,66,Male,West,Standard,47,2.97,461.1,21.0,68.99,53.1,4.21,737.08,2,3.2,Yes,0.045778697952611,0.47722600887157857,0.7571884984025558,0.4280898876404495,0.46073861973832725
CUST10482,51,Female,West,Basic,62,8.73,95.9,22.0,62.32,71.9,1.93,405.01,1,3.4,Yes,0.17828387393604783,0.08211619604024668,0.6782629274642054,0.6393258426966293,0.11371901517368224
CUST10483,57,Male,East,Standard,13,4.94,397.5,11.0,55.43,34.2,2.03,694.22,1,4.4,No,0.09109730848861283,0.40841718056907933,0.5967341143059992,0.21573033707865172,0.41594908665301183
CUST10484,32,Female,South,Basic,24,31.3,432.5,42.0,50.18,51.7,2.62,496.63,2,4.4,No,0.69749252357948,0.44628367413177544,0.5346112886048988,0.4123595505617978,0.2094636960247461
CUST10485,40,Female,North,Basic,25,2.16,391.3,13.0,53.9,71.4,1.63,299.71,0,3.8,No,0.02714515757994019,0.4017094017094017,0.5786297479588214,0.6337078651685394,0.0036784684195125847
CUST10486,68,Male,West,Standard,26,7.63,283.6,17.0,35.07,48.3,1.45,712.29,2,3.9,Yes,0.15297906602254427,0.2851887915179055,0.3558158797775411,0.3741573033707865,0.4348325878861347
CUST10487,60,Male,South,Standard,18,3.21,332.9,25.0,60.86,45.8,2.74,623.76,0,3.7,No,0.051299746951920855,0.33852645245050306,0.6609868654597089,0.34606741573033706,0.342317017096518
CUST10488,28,Female,North,Basic,4,4.85,398.2,27.0,31.32,73.6,1.82,318.7,2,2.8,No,0.08902691511387162,0.4091745104403332,0.3114424328481836,0.6584269662921348,0.023523387535008145
CUST10489,66,Male,South,Standard,38,6.51,446.3,7.0,60.53,50.1,1.98,722.71,0,3.8,No,0.12721417069243152,0.46121389159363846,0.6570820021299254,0.3943820224719101,0.445721690423442
CUST10490,43,Male,West,Standard,26,1.47,538.9,21.0,65.79,55.25,1.94,774.42,1,3.7,Yes,0.011272141706924314,0.5613978145623715,0.7193231570228376,0.45224719101123595,0.4997596455294069
CUST10491,61,Male,East,Standard,25,7.8,624.6,43.0,51.16,61.9,3.37,772.23,0,4.0,No,0.1568898090637221,0.6541166288001732,0.5462075494024375,0.5269662921348315,0.49747105296158517
CUST10492,45,Female,West,Standard,20,23.03,377.0,19.0,45.36,49.5,2.54,773.03,0,3.3,No,0.5072463768115941,0.38623823433950016,0.477576618151698,0.38764044943820225,0.4983070685114744
CUST10493,49,Female,West,Standard,67,4.98,347.9,21.0,54.0,62.7,2.6,679.37,2,3.4,No,0.09201748332183114,0.35475494969165855,0.5798130398769376,0.5359550561797753,0.400430548008193
CUST10494,26,Male,North,Basic,44,7.92,508.8,27.0,5.08,60.1,3.46,495.34,2,1.7,No,0.15965033356337702,0.5288326300984529,0.0009466335344929602,0.5067415730337079,0.2081156209505497
CUST10495,35,Female,West,Standard,31,13.02,540.0,22.0,52.53,71.3,2.64,788.84,2,3.5,Yes,0.2769726247987117,0.5625879043600562,0.5624186486806295,0.6325842696629214,0.5148288258161603
CUST10496,55,Male,South,Standard,15,6.01,351.8,12.0,46.3,46.2,2.49,666.17,4,4.3,No,0.11571198527720264,0.35897435897435903,0.48869956218199023,0.35056179775280905,0.3866362914350207
CUST10497,61,Male,East,Standard,58,4.58,572.3,24.0,47.24,55.7,3.32,678.36,3,4.0,No,0.08281573498964802,0.5975332684193444,0.4998225062122826,0.4573033707865169,0.39937507837645786
CUST10498,22,Male,North,Standard,64,1.52,606.3,49.0,58.6,54.0,3.54,674.65,2,3.4,No,0.012422360248447204,0.6343178621659634,0.6342444681102828,0.43820224719101125,0.39549805626384654
CUST10499,21,Male,West,Standard,3,10.14,662.5,12.0,46.88,66.3,2.64,740.3,3,3.4,Yes,0.2107200368069933,0.6951206318294926,0.4955626553070642,0.5764044943820225,0.4641035823266313
CUST10500,54,Female,South,Standard,67,6.21,750.1,19.0,30.9,38.6,2.89,678.94,1,3.2,No,0.12031285944329422,0.7898950557178406,0.3064726067920956,0.2651685393258427,0.39998118965012763
